month,day_of_week,food_category,order_platform,payment_method,time_slot,items_ordered,order_value,discount_percent,prep_time_mins,delivery_time_mins,is_repeat_customer,distance_km,driver_rating,weather_condition,kitchen_load,customer_complaint_history,payment_failed_attempt,promo_code_used,order_status
Jun-24,Wednesday,South Indian,Swiggy,Cash on Delivery,Morning (7-11am),4,776.96,20,15,24,0,20,3.2,Rainy,Very High,0,0,0,Cancelled
Aug-23,Saturday,Burgers,Swiggy,Debit Card,Late Night (11pm-2am),6,1964.88,5,20,31,0,8.7,3,Clear,Low,0,0,1,Delivered
Aug-24,Wednesday,South Indian,Website,Debit Card,Dinner (8-11pm),2,497.96,10,16,18,0,16,3.8,Clear,Medium,0,0,0,Delivered
Sep-23,Friday,Wraps & Rolls,Website,Credit Card,Afternoon (2-5pm),4,519.16,0,16,27,0,22.3,2.5,Rainy,Medium,0,1,0,Cancelled
Sep-23,Wednesday,Pizza,Direct App,Credit Card,Morning (7-11am),3,704.4,0,28,22,0,15.8,2.5,Clear,Medium,1,0,0,Refunded
Feb-23,Friday,Beverages,Website,UPI,Late Night (11pm-2am),5,694.85,5,8,21,0,6.6,3,Clear,Low,0,0,0,Delivered
Jul-24,Thursday,Wraps & Rolls,Swiggy,Credit Card,Lunch (11am-2pm),6,1339.8,0,12,37,0,1.6,2.6,Clear,High,0,0,1,Delivered
Nov-24,Friday,Biryani,Website,Debit Card,Evening (5-8pm),3,892.08,20,29,34,0,21.9,2.8,Clear,Low,2,1,0,Cancelled
Oct-24,Wednesday,Pizza,Website,Credit Card,Morning (7-11am),5,1068.2,20,25,36,0,1.5,3.3,Cloudy,High,0,0,1,Delivered
Oct-24,Monday,South Indian,Direct App,Credit Card,Dinner (8-11pm),3,385.23,0,16,37,0,22,4.5,Rainy,Low,0,2,0,Cancelled
May-24,Wednesday,Biryani,Swiggy,Cash on Delivery,Dinner (8-11pm),2,404.7,10,27,33,0,13.7,3.9,Clear,Low,0,0,1,Delivered
May-23,Monday,Biryani,Website,Cash on Delivery,Afternoon (2-5pm),1,388.62,10,22,41,0,23.5,3.8,Cloudy,Very High,0,0,0,Delivered
Oct-24,Thursday,Pasta,Swiggy,Cash on Delivery,Lunch (11am-2pm),2,488.92,0,27,43,0,20.2,3.2,Cloudy,Low,0,0,1,Delivered
Jun-23,Saturday,Burgers,Website,Credit Card,Afternoon (2-5pm),1,167.23,0,15,60,0,25,4.8,Clear,High,1,0,1,Refunded
Aug-24,Sunday,Beverages,Zomato,UPI,Morning (7-11am),3,448.41,10,8,25,0,9.4,3.5,Cloudy,Medium,0,1,1,Delivered
Dec-24,Tuesday,Burgers,Website,Debit Card,Evening (5-8pm),1,277.68,25,13,15,0,19.4,2.7,Clear,Low,0,0,0,Delivered
Aug-24,Saturday,Desserts,Direct App,Cash on Delivery,Evening (5-8pm),3,325.5,0,6,42,0,10.6,4,Clear,Very High,0,0,1,Delivered
Nov-24,Friday,Pizza,Website,Credit Card,Late Night (11pm-2am),6,3263.22,20,27,42,0,12.5,2.8,Clear,Medium,0,0,0,Delivered
Nov-23,Sunday,Wraps & Rolls,Zomato,UPI,Lunch (11am-2pm),2,239.82,0,8,26,0,16.1,3.4,Clear,High,0,0,0,Delivered
May-24,Wednesday,Burgers,Direct App,UPI,Late Night (11pm-2am),4,1242.68,15,16,44,0,22,3.8,Clear,Low,1,0,0,Delivered
Jul-23,Saturday,Biryani,Swiggy,Cash on Delivery,Evening (5-8pm),3,689.52,5,22,45,0,24.6,4.7,Rainy,High,2,0,0,Cancelled
Jan-24,Thursday,Chinese,Website,Cash on Delivery,Afternoon (2-5pm),2,725.4,10,21,36,0,19.4,3.7,Clear,Low,0,0,1,Delivered
Sep-23,Friday,Burgers,Zomato,Cash on Delivery,Afternoon (2-5pm),1,211.2,0,20,32,0,11,4.3,Clear,Medium,0,0,0,Delivered
Sep-23,Monday,Burgers,Swiggy,Debit Card,Afternoon (2-5pm),4,1204.28,20,17,33,0,11.1,5,Clear,High,3,0,0,Delivered
Mar-24,Wednesday,Wraps & Rolls,Direct App,Wallet,Evening (5-8pm),2,435.7,25,17,35,0,18.7,2.8,Cloudy,Very High,1,0,0,Cancelled
Dec-23,Tuesday,Biryani,Direct App,Cash on Delivery,Morning (7-11am),6,2681.22,0,29,16,0,6.7,3.2,Cloudy,Very High,0,0,0,Delivered
Jan-23,Sunday,Wraps & Rolls,Swiggy,Debit Card,Evening (5-8pm),4,738,0,14,25,0,3.7,3.5,Cloudy,High,0,0,1,Delivered
Nov-23,Saturday,Pizza,Direct App,Debit Card,Afternoon (2-5pm),1,244.48,0,19,19,0,9.5,3.6,Rainy,High,0,0,0,Delivered
Jan-24,Thursday,Burgers,Zomato,Cash on Delivery,Dinner (8-11pm),4,1369.56,0,11,17,0,7.9,3.5,Rainy,Low,1,1,0,Cancelled
Jul-24,Tuesday,Healthy Bowls,Zomato,Credit Card,Dinner (8-11pm),5,1863,0,19,20,0,8.1,4.8,Clear,Medium,0,0,0,Delivered
Aug-24,Wednesday,Pizza,Direct App,Credit Card,Morning (7-11am),3,1064.34,15,23,17,0,6.6,4.3,Cloudy,Medium,0,1,1,Delivered
Dec-23,Monday,Chinese,Direct App,Debit Card,Lunch (11am-2pm),4,791.44,20,27,25,0,2,4,Rainy,Medium,2,1,1,Cancelled
Jan-24,Thursday,Beverages,Zomato,Cash on Delivery,Lunch (11am-2pm),4,439.56,10,8,37,0,1.4,3.3,Stormy,Medium,0,0,1,Delivered
Feb-24,Thursday,Pizza,Website,Debit Card,Morning (7-11am),5,2413.15,15,15,21,0,24.7,4.6,Rainy,Medium,0,0,0,Delivered
May-24,Friday,Burgers,Direct App,Credit Card,Afternoon (2-5pm),1,260.24,20,15,32,0,11.3,4.9,Clear,Low,1,1,0,Delivered
Aug-23,Friday,Burgers,Direct App,Credit Card,Late Night (11pm-2am),3,796.83,10,14,24,0,10.2,4.6,Clear,High,0,0,0,Delivered
Jul-24,Saturday,Healthy Bowls,Zomato,Debit Card,Late Night (11pm-2am),1,397.9,0,12,53,0,17.3,2.5,Clear,Low,0,0,0,Delivered
Aug-23,Tuesday,Desserts,Zomato,Debit Card,Late Night (11pm-2am),2,227.98,15,5,17,0,6.2,4.1,Cloudy,Medium,0,0,0,Delivered
Aug-23,Tuesday,Biryani,Zomato,Wallet,Afternoon (2-5pm),5,1308.3,25,35,42,0,23.8,2.6,Clear,Medium,1,0,1,Refunded
Jul-23,Wednesday,Desserts,Swiggy,Debit Card,Dinner (8-11pm),5,873.95,15,9,23,0,19.9,3.1,Clear,High,0,0,0,Delivered
Feb-24,Thursday,Beverages,Direct App,UPI,Morning (7-11am),3,160.29,20,8,41,0,3.1,2.6,Rainy,High,0,0,0,Delivered
May-24,Friday,Biryani,Direct App,Wallet,Late Night (11pm-2am),5,1837.8,0,29,38,0,11,4,Clear,High,0,0,1,Delivered
Sep-23,Saturday,Wraps & Rolls,Swiggy,Cash on Delivery,Dinner (8-11pm),6,1338.78,5,11,45,0,22.1,4.2,Rainy,Low,1,0,1,Delivered
Sep-23,Sunday,Wraps & Rolls,Direct App,Debit Card,Late Night (11pm-2am),2,295.78,15,8,44,0,23.7,2.8,Clear,Medium,2,0,0,Cancelled
Jun-24,Saturday,Wraps & Rolls,Zomato,UPI,Dinner (8-11pm),5,664.3,0,15,27,0,12.2,3.5,Clear,Low,0,0,0,Delivered
Jun-23,Saturday,Biryani,Swiggy,UPI,Afternoon (2-5pm),5,1702.5,0,31,31,0,15.7,3.6,Clear,Medium,0,0,0,Delivered
Jun-24,Saturday,Beverages,Zomato,Wallet,Dinner (8-11pm),1,93.72,15,4,46,0,5,3.4,Rainy,Medium,1,1,0,Cancelled
Nov-23,Monday,Burgers,Website,Cash on Delivery,Late Night (11pm-2am),3,714.48,0,16,40,0,24.8,2.8,Clear,Low,0,0,0,Delivered
Jan-23,Tuesday,Beverages,Swiggy,Cash on Delivery,Afternoon (2-5pm),1,54.97,20,5,21,0,6.6,3.5,Clear,Medium,0,0,0,Delivered
Feb-24,Tuesday,Burgers,Website,Wallet,Afternoon (2-5pm),3,669.54,15,13,41,0,23.6,4.4,Stormy,Very High,1,0,1,Cancelled
Jan-23,Thursday,Beverages,Swiggy,Credit Card,Afternoon (2-5pm),1,129.44,0,5,24,0,16.6,2.7,Clear,Very High,0,0,1,Delivered
Apr-23,Saturday,Chinese,Zomato,Debit Card,Afternoon (2-5pm),5,881.95,0,16,16,0,15.6,2.7,Cloudy,Medium,0,0,0,Delivered
Sep-24,Sunday,South Indian,Website,Credit Card,Late Night (11pm-2am),2,235.88,5,21,48,0,13.3,3.4,Cloudy,Low,0,1,0,Cancelled
Dec-24,Wednesday,Pasta,Direct App,Debit Card,Morning (7-11am),1,244.69,15,26,24,0,6.5,4.9,Clear,Low,1,0,0,Delivered
Feb-24,Thursday,South Indian,Swiggy,Debit Card,Morning (7-11am),1,142.67,0,15,40,0,5.2,4.2,Cloudy,Medium,1,2,1,Delivered
Feb-24,Tuesday,Burgers,Swiggy,UPI,Late Night (11pm-2am),1,197.99,10,12,36,0,6.3,4.2,Clear,Very High,0,0,0,Delivered
May-24,Friday,Biryani,Website,Credit Card,Morning (7-11am),6,2270.7,0,35,37,0,5.5,3.4,Cloudy,Low,1,0,0,Delivered
Sep-23,Tuesday,Burgers,Zomato,Debit Card,Late Night (11pm-2am),1,247.26,25,11,33,0,19.7,4,Clear,High,0,0,0,Delivered
Dec-23,Thursday,Healthy Bowls,Swiggy,Wallet,Morning (7-11am),3,868.44,15,10,35,0,9.4,2.5,Cloudy,Low,1,1,0,Cancelled
Dec-23,Tuesday,Biryani,Website,UPI,Morning (7-11am),2,621.28,25,22,31,0,2.4,4.1,Clear,Very High,1,0,1,Delivered
Oct-23,Monday,Pizza,Zomato,Credit Card,Lunch (11am-2pm),5,1852.55,15,29,40,0,24.3,4.8,Cloudy,Medium,1,0,0,Refunded
Apr-24,Thursday,Wraps & Rolls,Direct App,Wallet,Lunch (11am-2pm),2,368.82,20,14,40,0,22.2,4,Clear,High,0,1,0,Delivered
Jun-23,Wednesday,Burgers,Swiggy,Credit Card,Late Night (11pm-2am),4,746.68,25,18,37,0,23.3,4.7,Clear,Medium,0,0,0,Delivered
Jun-23,Thursday,South Indian,Zomato,Cash on Delivery,Afternoon (2-5pm),3,475.89,20,16,35,0,24.9,4.3,Clear,High,1,0,0,Delivered
Oct-23,Tuesday,Chinese,Zomato,Debit Card,Evening (5-8pm),5,1192.5,5,22,36,0,5.2,2.8,Clear,Low,0,1,1,Cancelled
May-24,Saturday,Desserts,Swiggy,Wallet,Afternoon (2-5pm),5,629.45,0,5,26,0,10.5,4.8,Rainy,Low,1,0,1,Delivered
Mar-24,Monday,Pasta,Website,Debit Card,Dinner (8-11pm),5,2106.85,0,26,44,0,19.2,2.7,Clear,Very High,0,0,0,Delivered
Jun-24,Wednesday,Pasta,Direct App,Debit Card,Morning (7-11am),3,916.62,5,15,16,0,17.7,3.8,Stormy,Very High,2,0,0,Cancelled
Mar-24,Monday,Wraps & Rolls,Website,UPI,Lunch (11am-2pm),4,658.72,5,14,43,0,4.7,2.9,Stormy,High,1,0,0,Delivered
Apr-24,Tuesday,Chinese,Zomato,UPI,Lunch (11am-2pm),3,652.89,15,22,21,0,20.6,2.5,Cloudy,High,1,0,0,Refunded
Mar-23,Friday,Pizza,Website,UPI,Dinner (8-11pm),4,886.16,0,24,34,0,6.4,3.6,Clear,High,0,0,0,Delivered
Jul-23,Monday,Pizza,Swiggy,Wallet,Late Night (11pm-2am),4,2210.88,0,15,33,0,6.4,3.2,Clear,Low,0,0,1,Delivered
Feb-24,Tuesday,Burgers,Direct App,UPI,Morning (7-11am),5,662.1,10,15,54,0,13.9,3.7,Rainy,Medium,0,0,0,Delivered
May-24,Wednesday,Chinese,Swiggy,UPI,Afternoon (2-5pm),4,1182.64,5,28,52,0,15.2,3.9,Clear,Medium,0,1,0,Delivered
Aug-23,Sunday,South Indian,Zomato,Cash on Delivery,Lunch (11am-2pm),6,1271.04,0,13,43,0,14.9,2.6,Clear,High,0,2,0,Cancelled
Dec-24,Thursday,Biryani,Zomato,Credit Card,Lunch (11am-2pm),3,1280.28,0,34,44,0,3.2,2.8,Cloudy,Medium,0,0,1,Delivered
Jan-23,Friday,Pasta,Website,Wallet,Afternoon (2-5pm),2,718.58,10,15,39,0,22.1,3.9,Rainy,Low,0,0,0,Delivered
Dec-23,Friday,South Indian,Swiggy,Debit Card,Afternoon (2-5pm),1,222.27,0,20,38,0,7.4,3.4,Rainy,Medium,0,1,1,Cancelled
May-23,Thursday,Desserts,Zomato,Cash on Delivery,Afternoon (2-5pm),3,411.96,0,14,17,0,4.1,4.3,Clear,High,0,0,0,Delivered
Aug-24,Friday,Beverages,Direct App,UPI,Evening (5-8pm),6,782.34,0,6,23,0,22.3,4.1,Cloudy,Medium,0,0,0,Delivered
Apr-24,Tuesday,South Indian,Direct App,Wallet,Dinner (8-11pm),6,1602.66,25,20,31,0,23.9,4.6,Clear,Low,2,1,1,Cancelled
Jan-24,Friday,Biryani,Zomato,Wallet,Late Night (11pm-2am),3,876.39,0,34,54,0,21.7,4.2,Clear,Low,0,0,0,Delivered
Mar-23,Friday,Biryani,Direct App,Cash on Delivery,Dinner (8-11pm),5,1806.55,5,26,32,0,20.4,3.6,Rainy,Medium,1,0,1,Delivered
Sep-24,Saturday,Healthy Bowls,Zomato,Credit Card,Morning (7-11am),1,297.19,0,15,21,0,16.7,4.2,Clear,Medium,0,0,0,Delivered
Dec-23,Wednesday,Burgers,Direct App,Debit Card,Late Night (11pm-2am),3,581.52,0,11,25,0,14.2,3.2,Clear,High,0,0,0,Delivered
May-23,Sunday,Beverages,Website,Credit Card,Evening (5-8pm),5,752.6,0,7,56,0,3.1,3.3,Clear,High,1,0,0,Refunded
Mar-23,Friday,South Indian,Zomato,Debit Card,Dinner (8-11pm),4,413.88,10,15,27,0,10.8,4.5,Rainy,High,0,0,0,Delivered
Mar-24,Tuesday,Healthy Bowls,Swiggy,Credit Card,Late Night (11pm-2am),5,1543.8,20,12,24,0,9.9,3.6,Rainy,Medium,0,0,0,Delivered
Dec-23,Friday,Pasta,Swiggy,Credit Card,Evening (5-8pm),2,557.64,0,21,45,0,7.2,4.5,Cloudy,High,1,0,0,Delivered
Feb-23,Friday,Healthy Bowls,Direct App,Wallet,Late Night (11pm-2am),2,434.64,25,16,25,0,18.4,4.6,Rainy,Medium,0,0,1,Delivered
Jul-24,Monday,Healthy Bowls,Zomato,UPI,Late Night (11pm-2am),5,2058.35,0,11,20,0,12.9,4.6,Clear,Medium,0,0,0,Delivered
Sep-24,Sunday,Healthy Bowls,Zomato,Debit Card,Lunch (11am-2pm),6,2424.36,15,20,54,0,2.9,4.8,Clear,High,0,0,0,Delivered
Apr-23,Wednesday,Desserts,Direct App,Credit Card,Late Night (11pm-2am),5,322.85,0,6,43,0,6.3,3.6,Clear,Low,1,0,0,Delivered
Nov-23,Sunday,Wraps & Rolls,Direct App,Credit Card,Afternoon (2-5pm),2,368.74,20,9,35,0,17.4,3.3,Clear,Low,1,1,0,Cancelled
Dec-23,Thursday,Pizza,Zomato,Credit Card,Morning (7-11am),5,1188.35,20,16,38,0,2.8,4,Clear,High,1,0,0,Delivered
Mar-24,Saturday,Wraps & Rolls,Swiggy,Wallet,Evening (5-8pm),4,614,0,13,30,0,21.4,3.4,Stormy,Medium,0,0,1,Cancelled
Mar-24,Friday,Beverages,Direct App,UPI,Morning (7-11am),6,966.24,10,9,55,0,12.9,4,Clear,High,0,0,1,Delivered
Jul-24,Sunday,Wraps & Rolls,Direct App,UPI,Evening (5-8pm),6,1136.82,20,12,17,0,12.5,4.3,Clear,Low,0,0,0,Delivered
Jan-23,Wednesday,Desserts,Zomato,Cash on Delivery,Afternoon (2-5pm),6,1163.52,25,5,23,0,15.2,4.2,Clear,High,0,0,1,Delivered
Jul-23,Tuesday,Desserts,Direct App,Wallet,Morning (7-11am),6,1199.94,5,6,30,0,20.8,3.4,Clear,Medium,1,0,0,Delivered
Nov-23,Wednesday,Chinese,Zomato,UPI,Evening (5-8pm),2,373.18,0,22,33,0,9.3,2.9,Stormy,Low,1,0,1,Delivered
Aug-24,Monday,Pasta,Direct App,Credit Card,Lunch (11am-2pm),3,1422.33,0,25,42,0,17.3,3.6,Clear,High,0,0,1,Delivered
Feb-24,Wednesday,Pasta,Zomato,Wallet,Late Night (11pm-2am),3,1257.6,0,27,33,0,14.6,2.9,Clear,Medium,1,1,1,Cancelled
May-23,Wednesday,Biryani,Website,Debit Card,Evening (5-8pm),2,789.44,10,25,34,0,7.4,4.7,Rainy,Medium,0,0,0,Delivered
Sep-24,Monday,Wraps & Rolls,Direct App,Wallet,Dinner (8-11pm),2,459.98,25,8,26,0,22.1,3.4,Clear,Low,1,0,0,Delivered
Oct-23,Monday,Burgers,Swiggy,UPI,Afternoon (2-5pm),2,628.6,25,17,22,0,20.1,2.9,Clear,Low,0,0,0,Delivered
Mar-24,Thursday,South Indian,Zomato,Debit Card,Afternoon (2-5pm),4,1080.16,20,22,34,0,16.8,2.6,Clear,Medium,1,0,1,Delivered
Dec-24,Sunday,South Indian,Zomato,Wallet,Lunch (11am-2pm),2,512.04,0,17,40,0,21.4,4.1,Cloudy,Low,0,1,0,Delivered
Jan-23,Thursday,Pasta,Swiggy,UPI,Late Night (11pm-2am),4,1017.64,0,23,45,0,21.8,4.1,Stormy,Very High,0,0,1,Cancelled
Apr-23,Saturday,Pizza,Direct App,UPI,Morning (7-11am),4,1810.12,0,28,27,0,18,3.4,Rainy,Low,2,0,0,Cancelled
Apr-23,Wednesday,Beverages,Zomato,Credit Card,Afternoon (2-5pm),3,297.03,25,9,33,0,21.1,2.7,Clear,Medium,1,0,1,Delivered
Aug-23,Wednesday,Healthy Bowls,Zomato,Credit Card,Morning (7-11am),6,2545.02,15,15,32,0,17.7,3.5,Rainy,Low,0,0,0,Delivered
Apr-23,Sunday,Burgers,Website,Debit Card,Afternoon (2-5pm),6,747.54,0,12,37,0,17.3,3.3,Clear,Medium,0,0,0,Delivered
Feb-24,Tuesday,Burgers,Zomato,UPI,Dinner (8-11pm),6,1231.5,0,15,44,0,15.8,4.2,Clear,Very High,1,0,0,Delivered
Oct-24,Friday,Healthy Bowls,Swiggy,Cash on Delivery,Lunch (11am-2pm),5,2336.9,0,18,59,0,19.1,4,Clear,Low,1,1,0,Delivered
Nov-24,Sunday,Pizza,Zomato,UPI,Late Night (11pm-2am),5,2156.5,15,24,43,0,4.8,3.4,Clear,Very High,0,0,0,Delivered
May-23,Tuesday,Chinese,Website,Debit Card,Late Night (11pm-2am),6,1642.74,5,22,56,0,22.1,3,Cloudy,Medium,0,0,1,Delivered
Dec-24,Saturday,Beverages,Swiggy,Cash on Delivery,Dinner (8-11pm),5,256.05,25,6,23,0,21.9,5,Cloudy,High,0,0,0,Delivered
Sep-23,Wednesday,Desserts,Direct App,Debit Card,Dinner (8-11pm),3,473.73,10,12,18,0,1.7,3.6,Stormy,Medium,0,0,0,Delivered
Jul-24,Wednesday,Chinese,Website,UPI,Afternoon (2-5pm),1,377.31,15,24,27,0,20.8,4.2,Cloudy,High,1,0,1,Delivered
Feb-23,Monday,Beverages,Website,UPI,Afternoon (2-5pm),1,40.7,0,9,39,0,4.1,2.9,Cloudy,Medium,1,0,0,Delivered
Jun-23,Friday,Burgers,Swiggy,Debit Card,Lunch (11am-2pm),4,1365.24,10,17,29,1,9,3.7,Clear,Medium,0,0,1,Delivered
Dec-24,Tuesday,Biryani,Zomato,Cash on Delivery,Late Night (11pm-2am),2,650.94,0,28,62,0,18.8,2.6,Clear,Low,0,0,1,Delivered
Feb-23,Tuesday,Pizza,Direct App,Credit Card,Lunch (11am-2pm),1,266.4,10,25,33,0,4.9,3.8,Cloudy,Low,0,1,0,Delivered
May-24,Sunday,Chinese,Direct App,Debit Card,Evening (5-8pm),4,964.56,0,21,40,0,20.6,4.9,Clear,Very High,0,0,0,Delivered
Jul-23,Wednesday,Biryani,Website,Debit Card,Morning (7-11am),1,345.67,20,34,15,0,21,3.5,Rainy,Medium,2,1,0,Cancelled
Apr-23,Wednesday,South Indian,Direct App,Wallet,Dinner (8-11pm),4,841.28,0,12,42,0,13.2,2.6,Clear,Medium,0,1,1,Cancelled
Feb-24,Friday,Desserts,Website,Cash on Delivery,Morning (7-11am),4,382.04,0,14,29,0,1.2,2.6,Clear,High,1,0,0,Delivered
Oct-23,Tuesday,South Indian,Direct App,Wallet,Morning (7-11am),5,1038.35,0,18,37,0,7.9,3.5,Clear,Medium,0,0,0,Delivered
Aug-24,Tuesday,South Indian,Website,Wallet,Morning (7-11am),5,559,0,19,29,0,15.8,2.9,Clear,Very High,0,0,1,Delivered
Jul-24,Monday,Biryani,Website,UPI,Lunch (11am-2pm),4,1477.56,15,32,60,0,24.5,2.6,Clear,High,1,1,0,Cancelled
Jul-23,Sunday,Chinese,Swiggy,Wallet,Afternoon (2-5pm),6,2093.76,10,27,24,0,16.2,4.4,Cloudy,Medium,0,0,1,Delivered
Aug-23,Thursday,Desserts,Zomato,Credit Card,Morning (7-11am),1,152.59,10,12,18,0,7.2,3.6,Clear,High,1,0,1,Delivered
Jan-23,Saturday,Pasta,Zomato,Cash on Delivery,Evening (5-8pm),5,1308.4,20,20,17,0,16.2,3.2,Cloudy,Low,0,1,0,Cancelled
Sep-24,Thursday,Pizza,Zomato,Cash on Delivery,Lunch (11am-2pm),4,2209.12,25,20,24,0,14,4.8,Clear,Medium,0,0,1,Delivered
Apr-24,Thursday,Pizza,Direct App,Wallet,Morning (7-11am),4,977.48,0,29,45,0,19.7,2.8,Clear,Medium,1,0,1,Delivered
Feb-24,Tuesday,Pizza,Direct App,UPI,Dinner (8-11pm),1,486.9,0,25,33,0,3.6,4.9,Clear,Medium,2,0,0,Delivered
Oct-24,Sunday,Healthy Bowls,Swiggy,Cash on Delivery,Afternoon (2-5pm),2,503.42,15,10,42,0,19.3,3.3,Rainy,High,1,0,0,Refunded
Apr-23,Saturday,Beverages,Zomato,Wallet,Late Night (11pm-2am),1,71.63,10,7,38,0,14,4.7,Clear,Very High,0,0,0,Delivered
Aug-24,Sunday,Beverages,Website,Wallet,Lunch (11am-2pm),5,894.3,0,3,54,0,24.1,4,Rainy,Medium,0,0,0,Delivered
Aug-24,Saturday,South Indian,Swiggy,Debit Card,Lunch (11am-2pm),1,217.36,0,17,58,0,9.2,4.6,Clear,Medium,0,0,1,Delivered
Jan-23,Wednesday,Healthy Bowls,Zomato,Cash on Delivery,Afternoon (2-5pm),6,1581.78,10,11,36,0,16.2,5,Rainy,Very High,0,1,0,Cancelled
Dec-23,Saturday,Healthy Bowls,Zomato,Debit Card,Afternoon (2-5pm),3,785.67,20,20,38,0,23.4,3.2,Clear,Medium,0,0,1,Delivered
Jun-24,Thursday,Chinese,Website,Debit Card,Dinner (8-11pm),2,614.06,20,19,21,0,3.5,4.9,Cloudy,Medium,0,2,0,Delivered
Dec-23,Friday,Beverages,Swiggy,Cash on Delivery,Morning (7-11am),5,775.05,0,5,32,0,23.5,3.5,Cloudy,Medium,1,2,0,Delivered
Feb-23,Wednesday,Wraps & Rolls,Direct App,Cash on Delivery,Afternoon (2-5pm),4,423.4,10,17,36,0,17.5,3.5,Stormy,Very High,1,0,1,Delivered
Apr-23,Wednesday,Pizza,Zomato,Debit Card,Afternoon (2-5pm),2,1172.76,20,21,32,0,2.6,3.4,Clear,Medium,0,0,1,Delivered
Aug-23,Thursday,Wraps & Rolls,Swiggy,Credit Card,Afternoon (2-5pm),1,224.24,15,13,41,0,8.2,3.9,Clear,High,0,0,0,Delivered
Mar-23,Sunday,Pizza,Website,Wallet,Late Night (11pm-2am),3,1645.98,0,16,37,0,18,2.9,Clear,High,0,0,0,Delivered
Jan-24,Wednesday,Pasta,Website,Debit Card,Late Night (11pm-2am),5,2359.95,15,23,36,0,2.6,3.9,Rainy,Medium,0,0,0,Delivered
Mar-23,Wednesday,Pasta,Website,UPI,Morning (7-11am),3,1492.23,0,25,28,0,15,3.9,Cloudy,Medium,3,0,0,Delivered
Nov-23,Thursday,Biryani,Zomato,Cash on Delivery,Morning (7-11am),1,404.92,25,23,30,0,9.3,4.4,Rainy,High,1,0,0,Refunded
Jan-24,Wednesday,South Indian,Website,Credit Card,Late Night (11pm-2am),3,337.65,10,17,21,0,15.9,4.6,Clear,Medium,0,1,0,Delivered
May-23,Sunday,Chinese,Zomato,Debit Card,Afternoon (2-5pm),4,1395.4,10,23,55,0,2.1,3.6,Clear,High,1,0,1,Delivered
Aug-23,Tuesday,Chinese,Direct App,Credit Card,Afternoon (2-5pm),3,591.12,0,27,25,0,21.9,3.3,Clear,Very High,0,0,0,Cancelled
Aug-24,Saturday,Healthy Bowls,Zomato,UPI,Late Night (11pm-2am),6,2586.48,0,20,38,0,24.4,3.1,Stormy,High,0,0,1,Cancelled
May-24,Tuesday,Wraps & Rolls,Zomato,UPI,Evening (5-8pm),2,485.28,15,14,23,0,24.3,3,Cloudy,High,0,2,1,Cancelled
Aug-24,Tuesday,Desserts,Direct App,Credit Card,Lunch (11am-2pm),5,542.95,25,11,42,0,19,2.6,Stormy,High,1,0,0,Cancelled
Aug-24,Monday,Desserts,Swiggy,Cash on Delivery,Lunch (11am-2pm),6,429.36,20,12,66,0,4.1,3.4,Clear,High,1,1,1,Cancelled
Oct-24,Thursday,Beverages,Swiggy,Credit Card,Dinner (8-11pm),3,135.27,0,8,26,0,19.2,3.2,Cloudy,Medium,0,0,0,Delivered
Jun-24,Wednesday,Healthy Bowls,Website,Debit Card,Dinner (8-11pm),4,1487.8,5,20,40,0,1.6,4.9,Cloudy,Low,0,0,1,Delivered
Oct-24,Wednesday,South Indian,Direct App,Credit Card,Afternoon (2-5pm),1,272.99,0,12,41,0,1.5,3.9,Clear,Medium,0,0,0,Delivered
Jul-23,Monday,Biryani,Direct App,Debit Card,Afternoon (2-5pm),5,1064.65,10,21,39,0,8.8,3.4,Rainy,High,0,0,0,Delivered
Aug-23,Tuesday,Wraps & Rolls,Direct App,Credit Card,Morning (7-11am),5,572.1,15,10,31,0,12.7,4,Stormy,Medium,2,0,1,Delivered
Jul-24,Saturday,Wraps & Rolls,Direct App,Debit Card,Lunch (11am-2pm),6,1552.56,0,14,22,0,19.5,2.8,Rainy,High,2,0,0,Cancelled
Jun-24,Wednesday,Burgers,Website,Cash on Delivery,Morning (7-11am),5,1426.25,10,14,42,0,17.4,3.6,Cloudy,Medium,1,0,1,Delivered
Sep-24,Sunday,Beverages,Direct App,Debit Card,Lunch (11am-2pm),1,61.72,15,3,23,0,11.7,4.1,Clear,High,0,1,1,Delivered
Aug-23,Monday,Burgers,Website,UPI,Evening (5-8pm),6,1126.14,0,17,33,0,7.6,3.7,Clear,Low,0,0,0,Delivered
Dec-24,Monday,Pizza,Website,Cash on Delivery,Morning (7-11am),4,974.48,0,16,36,0,24.9,3.5,Stormy,High,0,2,0,Cancelled
Feb-23,Monday,Desserts,Swiggy,Credit Card,Evening (5-8pm),1,199.77,10,7,26,0,11.2,5,Clear,Medium,0,0,0,Delivered
Jul-24,Saturday,Beverages,Direct App,Cash on Delivery,Lunch (11am-2pm),1,81.51,5,8,30,0,11.8,4.7,Cloudy,Medium,1,0,0,Delivered
Dec-24,Monday,Pizza,Website,UPI,Evening (5-8pm),4,1798.48,25,16,36,0,4.9,4.1,Cloudy,Medium,0,0,1,Delivered
Dec-24,Sunday,Healthy Bowls,Swiggy,Cash on Delivery,Afternoon (2-5pm),5,818.05,0,12,17,0,20.1,3.9,Cloudy,High,0,0,0,Delivered
Nov-23,Saturday,Healthy Bowls,Zomato,Credit Card,Morning (7-11am),6,2596.32,15,10,30,0,17.6,4.1,Stormy,Medium,0,0,0,Delivered
